Royal Palms State Beach,Kay Fiorentino Drive,Los Angeles,CA,90732,310 577 5700,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d560710-Reviews-Royal_Palms_State_Beach-Los_Angeles_California.html
The Bridge Cinema Deluxe,6081 Center Dr,Los Angeles,CA,90045,310-568-3375,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d1742720-Reviews-The_Bridge_Cinema_Deluxe-Los_Angeles_California.html
La Brea Avenue,La Brea Avenue,Los Angeles,CA,"",Update attraction details,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d276639-Reviews-La_Brea_Avenue-Los_Angeles_California.html
El Rey Theater,5515 Wilshire Blvd.,Los Angeles,CA,90036,323.936.6400,"Owner description: The El Rey Theater is an original art deco theater in the heart of the Miracle Mile, one of Los Angeles' preserved art deco districts. The El Rey was built in 1936 and designed by Clifford Balch. After over 50 years as a first run movie house, the El Rey was converted into a live music venue in 1994. A registered Historic-Cultural Monument, the El Rey has sweeping staircases, an art deco lobby, VIP balcony lounge and a grand ballroom equipped with a full stage. We're also available for private event bookings. « less  The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center",http://www.tripadvisor.com/Attraction_Review-g32655-d606710-Reviews-El_Rey_Theater-Los_Angeles_California.html
Skipper's 22nd Street Landing,141 W. 22nd St.,Los Angeles,CA,90731,310-832-8304,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d108200-Reviews-Skipper_s_22nd_Street_Landing-Los_Angeles_California.html
Lummis Home (El Alisal),200 E. Avenue 43 at Carlata Avenue,Los Angeles,CA,"",1-323-222-0546,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d156681-Reviews-Lummis_Home_El_Alisal-Los_Angeles_California.html
Los Angeles Conservancy,523 West Sixth St,Los Angeles,CA,90014,213-623-2489,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d104562-Reviews-Los_Angeles_Conservancy-Los_Angeles_California.html
Music Box Steps,923 - 935 Vendome Street,Los Angeles,CA,"",Website,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d2556213-Reviews-Music_Box_Steps-Los_Angeles_California.html
Los Angeles Police Museum,6045 York Boulevard,Los Angeles,CA,90042,(323) 344-9445,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d3442954-Reviews-Los_Angeles_Police_Museum-Los_Angeles_California.html
Coca-Cola Building,1334 South Central Ave,Los Angeles,CA,90021,No phone available,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d560771-Reviews-Coca_Cola_Building-Los_Angeles_California.html
Chiat-Day Building,340 Main St,Los Angeles,CA,90291,No phone available,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d560768-Reviews-Chiat_Day_Building-Los_Angeles_California.html
Studio for Southern California History,525 Alpine St.,Los Angeles,CA,90012,213-229-8890,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d812318-Reviews-Studio_for_Southern_California_History-Los_Angeles_California.html
Warner Grand Theatre,478 West 6th Street,Los Angeles,CA,90731,310-548-7602,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d1161687-Reviews-Warner_Grand_Theatre-Los_Angeles_California.html
Maggie Hathaway Golf Course,1921 West 98th St,Los Angeles,CA,90047,+1 323 757 7176,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d560864-Reviews-Maggie_Hathaway_Golf_Course-Los_Angeles_California.html
Old Trapper's Lodge,Los Angeles Pierce College,Los Angeles,CA,"",Update attraction details,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d143851-Reviews-Old_Trapper_s_Lodge-Los_Angeles_California.html
Mildred Mathias Botanical Gardens,Near Hilgard Ave and Le Conte Ave,Los Angeles,CA,90024,+1 310 825 3620,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d560866-Reviews-Mildred_Mathias_Botanical_Gardens-Los_Angeles_California.html
Plaza de la Raza Cultural Center,3540 North Mission Road,Los Angeles,CA,90031,+1 323 223 2475,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d560878-Reviews-Plaza_de_la_Raza_Cultural_Center-Los_Angeles_California.html
Studio City Golf and Tennis,4141 Whitsett Ave. at Moore Park,Los Angeles,CA,91604,818-769-5263,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d156932-Reviews-Studio_City_Golf_and_Tennis-Los_Angeles_California.html
Frederick's of Hollywood Lingerie Museum,6608 Hollywood Blvd.,Los Angeles,CA,90028,213-466-8506,The Getty Center Nethercutt Museum Magic and Wine Tasting with David Minkin Walt Disney Concert Hall Griffith Observatory Los Angeles County Museum of Art Griffith Park California Science Center IRIS by Cirque du Soleil Staples Center El Capitan Theatre Los Angeles Philharmonic Westwood Memorial Park Hollywood Bowl Universal Studios Hollywood Natural History Museum of Los Angeles County ArcLight Cinemas Bradbury Building Los Angeles Central Library Autry National Center,http://www.tripadvisor.com/Attraction_Review-g32655-d106326-Reviews-Frederick_s_of_Hollywood_Lingerie_Museum-Los_Angeles_California.html
